prefecture_code,prefecture,year,ambulance_dispatches,persons_transported,call_to_scene_arrival_mean_minutes,call_to_physician_handover_mean_minutes,scene_ge10_count,scene_ge20_count,handover_ge60_count,handover_ge120_count,ambulance_teams,ambulance_vehicles,ambulance_personnel,operational_emergency_life_saving_technicians,emergency_designated_hospitals,emergency_designated_clinics,total_emergency_designated_facilities,hospitals,general_hospital_beds,acute_function_beds,highly_acute_function_beds,total_population,population_age65plus,legacy_inhabitable_land_area_km2_ssdse,total_emergency_designated_facilities_direct,total_emergency_designated_facilities_recalculated,inhabitable_land_area_ha,H711001_road_length_including_expressways_km_raw,H7110_road_length_excluding_expressways_km_raw,road_length_original_unit,scene_ge10_share,scene_ge20_share,handover_ge60_share,handover_ge120_share,annual_transport_strain_dispatches_per_team,annual_receiving_strain_transports_per_facility,proportion_age65plus,ambulance_dispatches_per_100000_population,ambulance_teams_per_100000_population,inhabitable_land_area_km2,total_road_length_km,road_length_excluding_expressways_km,population_density_per_inhabitable_km2,road_density_per_inhabitable_km2,road_density_excluding_expressways_per_inhabitable_km2,acceptance_prefecture_name,severe_analysis_population_n,inquiries_ge4_n,acceptance_ge4_pct,scene_stay_analysis_population_n,scene_stay_ge30_n,scene_stay_ge30_pct,scene_ge10_pct,handover_ge60_pct,acceptance_ge4_cases_per_1000_dispatches,baseline_teams_per100k_2017_2019,baseline_team_scarcity_z
6,山形県,2020,40115,37637,8.9,39.3,13183,942,3146,91,67,81,729,298,,,,53.0,,,,1068027.0,359554.0,287329.0,,,,,,,0.328630188209,0.0234824878474,0.0835879586577,0.00241783351489,598.731343284,,0.33665253781,3755.99118749,6.27324964631,,,,,,,山形県,5831,113,1.9379180244,5831,285,4.887669353455668,32.863018820899995,8.35879586577,2.816901408450704,6.0160287313500005,-0.5365631528636403
6,山形県,2021,42623,39770,9.4,41.3,16798,1224,4170,130,67,82,733,306,,,,53.0,,,,1055000.0,362000.0,287327.0,,,,,,,0.394106468339,0.0287168899421,0.104852904199,0.00326879557455,636.164179104,,0.343127962085,4040.09478673,6.35071090047,,,,,,,山形県,6138,148,2.4112088628,6138,390,6.35386119257087,39.410646833899996,10.4852904199,3.4723036858034395,6.0160287313500005,-0.5365631528636403
6,山形県,2022,47551,44150,9.8,44.7,20258,1642,6924,258,67,82,727,318,,,,53.0,,,,1041000.0,362000.0,287329.0,,,,,,,0.426026792286,0.0345313452924,0.156828992072,0.00584371460929,709.71641791,,0.347742555235,4567.81940442,6.43611911623,,,,,,,山形県,6352,236,3.7153652393,6352,569,8.957808564231739,42.602679228599996,15.682899207199998,4.96309225883788,6.0160287313500005,-0.5365631528636403
6,山形県,2023,50228,46718,9.6,43.0,19913,1452,6028,136,66,81,735,329,,,,52.0,,,,1026000.0,361000.0,287329.0,,,,,,,0.396452178068,0.0289081787051,0.129029496126,0.00291108352241,761.03030303,,0.351851851852,4895.5165692,6.43274853801,,,,,,,山形県,6007,222,3.6956883636,6007,493,8.207091726319295,39.6452178068,12.9029496126,4.419845504499483,6.0160287313500005,-0.5365631528636403
6,山形県,2024,49233,45527,9.2,42.0,17839,1315,5037,106,66,81,739,337,,,,,,,,1011000.0,360000.0,287329.0,,,,,,,0.362338269047,0.0267097272155,0.110637643596,0.0023282887078,745.954545455,,0.356083086053,4869.73293769,6.52818991098,,,,,,,山形県,5414,142,2.6228297008,5414,428,7.905430365718508,36.2338269047,11.063764359599999,2.884244307679808,6.0160287313500005,-0.5365631528636403
7,福島県,2014,80409,74157,9.4,43.6,31205,3031,11339,489,119,132,1409,394,,,,,,,,,,,,,,,,,0.38807844893,0.0376947854096,0.152905322491,0.00659411788503,675.705882353,,,,,,,,,,,福島県,8809,529,6.0052219321,8809,469,5.324100351912817,38.807844892999995,15.2905322491,6.578865549876258,6.38539096433,-0.7792957140320999
7,福島県,2015,80851,74745,9.3,43.4,30786,2626,11190,475,119,132,1397,407,,,,,,,,,,,,,,,,,0.380774511138,0.0324794993259,0.149709010636,0.00635494012977,679.420168067,,,,,,,,,,,福島県,8553,460,5.3782298609,8553,420,4.910557699052964,38.077451113799995,14.970901063600001,5.689478175903823,6.38539096433,-0.7792957140320999
7,福島県,2016,80246,74442,9.4,44.5,31388,2687,11994,522,119,132,1527,431,,,,,,,,,,,,,,,,,0.391147222291,0.0334845350547,0.161118723301,0.00701217054888,674.336134454,,,,,,,,,,,福島県,8565,463,5.4057209574,8565,514,6.001167542323409,39.1147222291,16.1118723301,5.769757994167934,6.38539096433,-0.7792957140320999
7,福島県,2017,82334,76006,9.6,45.2,33880,2990,13030,543,119,133,1597,453,56.0,0.0,56.0,105.0,,,,1886000.0,569000.0,,56.0,56.0,421711.0,39237.2,38842.2,km,0.411494643768,0.0363154954211,0.171433834171,0.00714417282846,691.882352941,1357.25,0.301696712619,4365.53552492,6.30965005302,4217.11,39237.2,38842.2,447.225706704,9.30428658489,9.21062054345,福島県,8929,469,5.2525478777,8929,685,7.67163176167544,41.1494643768,17.1433834171,5.696310151334807,6.38539096433,-0.7792957140320999
7,福島県,2018,84757,78086,9.7,45.9,35951,3152,14096,633,119,133,1490,470,55.0,0.0,55.0,105.0,,,,1869000.0,576000.0,,55.0,55.0,421711.0,39294.3,38883.1,km,0.424165555647,0.0371886687825,0.180518915042,0.00810644673821,712.243697479,1419.74545455,0.308186195827,4534.88496522,6.3670411985,4217.11,39294.3,38883.1,443.194509984,9.31782666328,9.2203191285,福島県,9019,527,5.8432198692,9019,715,7.927708171637653,42.4165555647,18.0518915042,6.217775522965654,6.38539096433,-0.7792957140320999
7,福島県,2019,84667,78051,9.7,45.6,36263,3058,13513,608,120,136,1527,496,55.0,0.0,55.0,103.0,,,,1852000.0,582000.0,,55.0,55.0,421711.0,39363.8,38952.6,km,0.42830146338,0.0361179680395,0.173130389105,0.00778977847817,705.558333333,1419.10909091,0.314254859611,4571.65226782,6.47948164147,4217.11,39363.8,38952.6,439.163313264,9.33430714399,9.23679960921,福島県,8808,475,5.3928247048,8808,707,8.026793823796549,42.830146338000006,17.3130389105,5.610214133015225,6.38539096433,-0.7792957140320999
7,福島県,2020,75604,69855,10.1,47.4,35714,2756,13828,633,120,137,1603,504,,,,102.0,,,,1833152.0,572825.0,423073.0,,,,,,,0.472382413629,0.0364530977197,0.197952902441,0.00906162765729,630.033333333,,0.312480907202,4124.26247251,6.54610201445,,,,,,,福島県,8244,449,5.4463852499,8244,788,9.558466763706939,47.2382413629,19.7952902441,5.9388392148563565,6.38539096433,-0.7792957140320999
7,福島県,2021,78737,71999,10.8,50.0,43057,3674,17031,900,120,136,1523,535,,,,101.0,,,,1812000.0,585000.0,423073.0,,,,,,,0.546845828518,0.046661671133,0.236544952013,0.0125001736135,656.141666667,,0.322847682119,4345.30905077,6.62251655629,,,,,,,福島県,8484,581,6.8481848185,8484,886,10.443187175860443,54.6845828518,23.654495201299998,7.378995897735499,6.38539096433,-0.7792957140320999
7,福島県,2022,90236,81512,11.5,53.5,54980,5868,23897,1491,123,136,1549,561,,,,101.0,,,,1790000.0,586000.0,423073.0,,,,,,,0.609291191985,0.065029478257,0.293171557562,0.0182917852586,733.62601626,,0.327374301676,5041.11731844,6.87150837989,,,,,,,福島県,8791,725,8.2470708679,8791,1139,12.956432715276987,60.929119198500004,29.3171557562,8.034487344297176,6.38539096433,-0.7792957140320999
7,福島県,2023,94290,84862,11.1,52.0,54973,5043,23135,1288,122,136,1552,570,,,,99.0,,,,1767000.0,586000.0,423098.0,,,,,,,0.583020468767,0.0534839325485,0.272619075676,0.0151775824279,772.868852459,,0.331635540464,5336.16298812,6.90435766836,,,,,,,福島県,8817,703,7.9732335261,8817,1068,12.112963593058863,58.3020468767,27.2619075676,7.45572170961926,6.38539096433,-0.7792957140320999
7,福島県,2024,94866,86188,10.8,50.2,52506,4402,20956,1009,122,138,1495,596,,,,,,,,1743000.0,587000.0,423098.0,,,,,,,0.553475428499,0.0464022937617,0.243142896923,0.011706966167,777.590163934,,0.336775674125,5442.68502582,6.99942627653,,,,,,,福島県,8817,575,6.5214925712,8817,1002,11.364409663150731,55.3475428499,24.3142896923,6.061181034301014,6.38539096433,-0.7792957140320999
8,茨城県,2014,120280,110938,8.8,41.1,41705,1953,11833,454,150,169,2194,654,,,,,,,,,,,,,,,,,0.346732623878,0.0162371134021,0.106663181236,0.00409237592169,801.866666667,,,,,,,,,,,茨城県,9865,429,4.348707552,9865,614,6.224024328433857,34.6732623878,10.6663181236,3.566677751912205,5.2116355828,-0.007942758843888228
8,茨城県,2015,122736,112774,9.0,41.7,45514,2130,12725,471,150,168,2238,703,,,,,,,,,,,,,,,,,0.370828444792,0.0173543214705,0.112836292053,0.00417649458208,818.24,,,,,,,,,,,茨城県,9781,371,3.7930681934,9781,574,5.868520601165525,37.0828444792,11.2836292053,3.022748011993221,5.2116355828,-0.007942758843888228
8,茨城県,2016,126066,115365,9.5,42.7,53911,2709,14293,453,150,168,2449,720,,,,,,,,,,,,,,,,,0.427641076896,0.0214887439912,0.123893728601,0.00392666753348,840.44,,,,,,,,,,,茨城県,9794,398,4.063712477,9794,580,5.921993056973657,42.7641076896,12.3893728601,3.1570764520171974,5.2116355828,-0.007942758843888228
8,茨城県,2017,129925,118567,9.3,42.9,52150,2606,15072,505,151,168,2254,742,92.0,3.0,95.0,156.0,,,,2902000.0,819000.0,,95.0,95.0,397512.0,56008.0,55815.4,km,0.401385414662,0.0200577256109,0.127118000793,0.00425919522295,860.430463576,1248.07368421,0.282219159201,4477.08476912,5.2033080634,3975.12,56008.0,55815.4,730.040854113,14.0896375455,14.041186178,茨城県,10562,391,3.7019503882,10562,644,6.09733005112668,40.1385414662,12.711800079300001,3.0094285164517993,5.2116355828,-0.007942758843888228
8,茨城県,2018,134819,122434,9.3,43.2,54335,2675,16092,526,150,169,2282,752,91.0,3.0,94.0,153.0,,,,2892000.0,833000.0,,94.0,94.0,397535.0,55565.0,55363.5,km,0.403021829267,0.019841417011,0.131434078769,0.00429619223418,898.793333333,1302.4893617,0.288035961272,4661.79114799,5.1867219917,3975.35,55565.0,55363.5,727.483114694,13.977385639,13.9266982781,茨城県,10523,459,4.3618739903,10523,703,6.680604390382971,40.3021829267,13.143407876900001,3.404564638515343,5.2116355828,-0.007942758843888228
8,茨城県,2019,136467,124004,9.3,43.3,55411,2772,16370,535,151,171,2375,800,88.0,4.0,92.0,153.0,,,,2879000.0,843000.0,,92.0,92.0,397537.0,55574.6,55373.1,km,0.40603955535,0.0203126030469,0.132011870585,0.00431437695558,903.754966887,1347.86956522,0.292810003473,4740.08336228,5.2448766933,3975.37,55574.6,55373.1,724.209318881,13.9797301886,13.9290430828,茨城県,10753,439,4.0825816051,10753,648,6.026225239468055,40.603955535000004,13.2011870585,3.2168949269786835,5.2116355828,-0.007942758843888228
8,茨城県,2020,121600,109887,9.6,44.1,53666,2462,15418,551,152,173,2431,842,,,,153.0,,,,2867009.0,839907.0,388884.0,,,,,,,0.441332236842,0.0202467105263,0.14030777071,0.00501424190305,800.0,,0.292955829577,4241.35396854,5.30169246068,,,,,,,茨城県,9993,392,3.9227459221,9993,706,7.064945461823276,44.133223684200004,14.030777071,3.223684210526316,5.2116355828,-0.007942758843888228
8,茨城県,2021,126114,113690,10.1,44.9,62055,3005,17217,561,152,175,2503,910,,,,152.0,,,,2852000.0,860000.0,388861.0,,,,,,,0.492054807555,0.023827648001,0.151438121207,0.00493447092972,829.697368421,,0.301542776999,4421.94950912,5.32959326788,,,,,,,茨城県,10116,474,4.6856465006,10116,757,7.483194938710953,49.2054807555,15.143812120700002,3.758504210476236,5.2116355828,-0.007942758843888228
8,茨城県,2022,149271,131739,10.5,48.3,78726,4917,26700,1488,152,175,2439,987,,,,153.0,,,,2840000.0,864000.0,388890.0,,,,,,,0.527403179452,0.0329400888317,0.202673467994,0.0112950606882,982.046052632,,0.304225352113,5256.02112676,5.35211267606,,,,,,,茨城県,11452,1047,9.1425078589,11452,1235,10.784142507858888,52.7403179452,20.2673467994,7.014088469964025,5.2116355828,-0.007942758843888228
8,茨城県,2023,163049,143046,10.2,47.7,80618,4781,27345,1469,153,176,2500,968,,,,152.0,,,,2825000.0,865000.0,388892.0,,,,,,,0.494440321621,0.0293224736122,0.191162283461,0.0102694238217,1065.67973856,,0.306194690265,5771.6460177,5.41592920354,,,,,,,茨城県,11108,1059,9.5336694274,11108,1338,12.04537270435722,49.4440321621,19.1162283461,6.4949800366760915,5.2116355828,-0.007942758843888228
8,茨城県,2024,162651,145187,10.1,47.1,79490,4667,26745,1247,153,176,2462,994,,,,,,,,2806000.0,866000.0,388967.0,,,,,,,0.488715101659,0.0286933372681,0.18421070757,0.0085889232507,1063.07843137,,0.308624376336,5796.54312188,5.45260156807,,,,,,,茨城県,11914,1052,8.8299479604,11914,1317,11.054221923787141,48.8715101659,18.421070757,6.467836041585972,5.2116355828,-0.007942758843888228
9,栃木県,2014,77525,69720,8.1,40.5,20358,1307,7135,277,90,103,1021,423,,,,,,,,,,,,,,,,,0.262599161561,0.0168590777169,0.102337923121,0.00397303499713,861.388888889,,,,,,,,,,,栃木県,7657,310,4.048582996,7657,434,5.668016194331984,26.2599161561,10.2337923121,3.99871009351822,4.455682069663333,0.48884471963633236
9,栃木県,2015,78570,70810,8.1,40.5,20952,1311,7194,249,89,104,852,456,,,,,,,,,,,,,,,,,0.266666666667,0.0166857579229,0.101595819799,0.00351645247846,882.808988764,,,,,,,,,,,栃木県,7364,230,3.123302553,7364,338,4.589896795219989,26.6666666667,10.159581979899999,2.927325951380934,4.455682069663333,0.48884471963633236
9,栃木県,2016,80035,72157,8.3,40.6,22369,1359,7357,234,89,106,869,464,,,,,,,,,,,,,,,,,0.279490223027,0.0169800712188,0.101958229971,0.00324292861399,899.269662921,,,,,,,,,,,栃木県,7434,224,3.0131826742,7434,370,4.977132095776164,27.9490223027,10.1958229971,2.79877553570313,4.455682069663333,0.48884471963633236
9,栃木県,2017,80721,73170,8.4,41.2,23551,1419,7734,253,86,106,939,505,58.0,15.0,73.0,89.0,,,,1962000.0,536000.0,,73.0,73.0,298276.0,25432.0,25259.0,km,0.291758030748,0.0175790686438,0.105699056991,0.00345770124368,938.61627907,1002.32876712,0.273190621814,4114.22018349,4.38328236493,2982.76,25432.0,25259.0,657.780042645,8.5263313173,8.46833134412,栃木県,7341,220,2.9968669119,7341,371,5.053807383190301,29.1758030748,10.5699056991,2.725436999046097,4.455682069663333,0.48884471963633236
9,栃木県,2018,84040,76329,8.6,41.8,25858,1690,8790,273,87,106,940,513,58.0,15.0,73.0,88.0,,,,1953000.0,546000.0,,73.0,73.0,298276.0,25495.9,25323.0,km,0.307686815802,0.0201094716802,0.11515937586,0.00357662225367,965.977011494,1045.60273973,0.279569892473,4303.1233999,4.45468509985,2982.76,25495.9,25323.0,654.762703,8.54775442878,8.4897879816,栃木県,7016,253,3.6060433295,7016,346,4.931584948688712,30.768681580200003,11.515937586,3.0104712041884816,4.455682069663333,0.48884471963633236
9,栃木県,2019,84434,76177,8.7,41.7,26802,1683,8465,236,88,107,1091,527,58.0,16.0,74.0,88.0,,,,1943000.0,554000.0,,74.0,74.0,298276.0,25556.9,25384.0,km,0.317431366511,0.0199327285217,0.111122779842,0.00309804796723,959.477272727,1029.41891892,0.28512609367,4345.54812146,4.52907874421,2982.76,25556.9,25384.0,651.410103394,8.56820528638,8.5102388392,栃木県,7049,203,2.8798411122,7049,375,5.319903532415945,31.743136651100002,11.1122779842,2.404244735533079,4.455682069663333,0.48884471963633236
9,栃木県,2020,76280,68186,9.0,42.6,26275,1569,8210,257,89,109,1098,535,,,,87.0,,,,1933146.0,554381.0,300506.0,,,,,,,0.344454640797,0.0205689564761,0.120405948435,0.00376910216173,857.078651685,,0.286776580765,3945.89958544,4.60389437735,,,,,,,栃木県,6874,176,2.5603724178,6874,422,6.139074774512657,34.4454640797,12.0405948435,2.3072889355007864,4.455682069663333,0.48884471963633236
9,栃木県,2021,78702,70013,8.9,44.1,26911,1885,10421,379,90,110,1145,542,,,,89.0,,,,1921000.0,569000.0,300506.0,,,,,,,0.341935401896,0.0239511067063,0.148843786154,0.00541328039078,874.466666667,,0.296199895888,4096.92868298,4.68505986465,,,,,,,栃木県,6939,205,2.9543161839,6939,486,7.003891050583658,34.1935401896,14.884378615400001,2.6047622677949733,4.455682069663333,0.48884471963633236
9,栃木県,2022,91484,78340,9.4,48.2,36132,2983,16413,925,92,111,1142,557,,,,91.0,,,,1909000.0,572000.0,300506.0,,,,,,,0.39495430895,0.0326067946308,0.209509828951,0.0118075057442,994.391304348,,0.299633315872,4792.24724987,4.81927710843,,,,,,,栃木県,7622,448,5.8777223826,7622,850,11.151928627656783,39.495430895,20.9509828951,4.897031174850247,4.455682069663333,0.48884471963633236
9,栃木県,2023,98776,84814,9.3,47.3,38015,2739,16540,828,92,111,1138,563,,,,89.0,,,,1897000.0,573000.0,300506.0,,,,,,,0.384860694906,0.0277294079533,0.195014973943,0.00976253920343,1073.65217391,,0.302055877702,5206.9583553,4.84976278334,,,,,,,栃木県,7920,426,5.3787878788,7920,810,10.227272727272727,38.4860694906,19.5014973943,4.312788531627116,4.455682069663333,0.48884471963633236
9,栃木県,2024,99364,85984,9.2,46.4,37498,2520,15745,614,93,111,1135,575,,,,,,,,1885000.0,575000.0,300506.0,,,,,,,0.377380137676,0.0253612978544,0.183115463342,0.00714086341645,1068.43010753,,0.305039787798,5271.29973475,4.93368700265,,,,,,,栃木県,8253,386,4.6770871198,8253,819,9.923664122137405,37.738013767599995,18.3115463342,3.884706734833541,4.455682069663333,0.48884471963633236
10,群馬県,2014,88399,81695,8.5,36.7,24165,2422,5497,337,92,107,1081,416,,,,,,,,,,,,,,,,,0.273362820846,0.027398499983,0.0672868596609,0.00412509945529,960.858695652,,,,,,,,,,,群馬県,8341,240,2.8773528354,8341,308,3.6926028054190145,27.3362820846,6.7286859660900005,2.7149628389461418,4.8389100743633335,0.2370000349705167
10,群馬県,2015,87644,81340,8.2,36.4,21793,1834,5143,179,92,110,1067,434,,,,,,,,,,,,,,,,,0.248653644288,0.0209255625029,0.0632284238997,0.00220063929186,952.652173913,,,,,,,,,,,群馬県,8294,151,1.8205931999,8294,278,3.3518205931999034,24.8653644288,6.32284238997,1.7228789192642964,4.8389100743633335,0.2370000349705167
10,群馬県,2016,89549,82621,7.8,36.6,19840,1752,5536,208,93,111,1076,440,,,,,,,,,,,,,,,,,0.221554679561,0.0195647075903,0.0670047566599,0.0025175197589,962.892473118,,,,,,,,,,,群馬県,8998,142,1.578128473,8998,279,3.1006890420093356,22.1554679561,6.700475665989999,1.5857240170186155,4.8389100743633335,0.2370000349705167
10,群馬県,2017,92333,85113,7.7,36.5,19364,1662,5672,254,96,112,1086,447,76.0,6.0,82.0,117.0,,,,1963000.0,567000.0,,82.0,82.0,227936.0,35051.7,34875.7,km,0.209719168661,0.0180000649822,0.0666408186763,0.00298426797317,961.802083333,1037.96341463,0.288843606724,4703.66785532,4.89047376465,2279.36,35051.7,34875.7,861.2066545,15.3778692264,15.3006545697,群馬県,9723,174,1.78957112,9723,345,3.5482875655661834,20.9719168661,6.664081867630001,1.8844833374849728,4.8389100743633335,0.2370000349705167
10,群馬県,2018,96364,88225,7.8,36.7,20672,1761,6014,252,94,113,1091,473,75.0,7.0,82.0,117.0,,,,1957000.0,574000.0,,82.0,82.0,227936.0,35046.8,34870.8,km,0.214519945208,0.0182744593417,0.0681666194389,0.00285633323888,1025.14893617,1075.91463415,0.293306080736,4924.06745018,4.8032703117,2279.36,35046.8,34870.8,858.574336656,15.3757195002,15.2985048435,群馬県,9992,174,1.7413931145,9992,366,3.6629303442754204,21.4519945208,6.81666194389,1.8056535635714581,4.8389100743633335,0.2370000349705167
10,群馬県,2019,95906,86402,7.8,37.3,21111,1736,6147,272,94,113,1081,477,74.0,3.0,77.0,117.0,,,,1949000.0,580000.0,,77.0,77.0,227936.0,35064.1,34888.1,km,0.220121785915,0.0181010572853,0.0711441864772,0.00314807527604,1020.27659574,1122.1038961,0.297588506927,4920.77988712,4.82298614674,2279.36,35064.1,34888.1,855.064579531,15.38330935,15.3060946932,群馬県,9983,192,1.9232695582,9983,355,3.5560452769708504,22.0121785915,7.11441864772,2.001960252747482,4.8389100743633335,0.2370000349705167
10,群馬県,2020,84591,75781,8.1,38.3,20314,1599,6174,256,95,114,1098,479,,,,115.0,,,,1939110.0,576729.0,226902.0,,,,,,,0.240143750517,0.0189027201475,0.0814716089785,0.00337815547433,890.431578947,,0.297419434689,4362.36211458,4.89915476688,,,,,,,群馬県,8915,171,1.9181155356,8915,405,4.542905215928211,24.0143750517,8.14716089785,2.0214916480476646,4.8389100743633335,0.2370000349705167
10,群馬県,2021,88700,79248,8.4,39.4,24003,1764,6946,274,95,114,1099,489,,,,115.0,,,,1927000.0,589000.0,226902.0,,,,,,,0.270608793687,0.0198872604284,0.0876488996568,0.00345750050474,933.684210526,,0.30565646082,4603.00985989,4.92994291645,,,,,,,群馬県,9111,188,2.063439798,9111,406,4.456151904291516,27.060879368700004,8.76488996568,2.119503945885006,4.8389100743633335,0.2370000349705167
10,群馬県,2022,101398,88691,9.2,42.9,36713,3073,11389,644,96,114,1109,495,,,,114.0,,,,1913000.0,589000.0,226902.0,,,,,,,0.362068285371,0.0303063176788,0.128412127499,0.00726116516896,1056.22916667,,0.307893361213,5300.47046524,5.01829587036,,,,,,,群馬県,9522,324,3.4026465028,9522,668,7.015332913253518,36.2068285371,12.841212749899999,3.195329296435827,4.8389100743633335,0.2370000349705167
10,群馬県,2023,108191,94628,9.0,41.9,36584,2647,10860,457,96,115,1104,518,,,,114.0,,,,1902000.0,589000.0,226902.0,,,,,,,0.338142729062,0.0244659907016,0.11476518578,0.00482943737583,1126.98958333,,0.30967402734,5688.27549947,5.04731861199,,,,,,,群馬県,9700,288,2.9690721649,9700,679,7.0,33.814272906199996,11.476518578,2.6619589429804695,4.8389100743633335,0.2370000349705167
